track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_name,playlist_id,album_type,album_id,artist_id,explicit,track_popularity,market_id,num_avail_markets,num_artists,playlist_rank,artist_name,followers,artist_popularity,PC1,PC2,PC3,PC4,PC5,PC6,Cluster
6O7pAOsUm3d9R37vYdQnG5,0.7097142857142857,0.7239591836734695,6.0,-5.713387755102041,1.0,0.09931428571428573,0.1563751020408163,0.01739020448979592,0.1566918367346939,0.5622653061224491,116.0929387755102,183755.95918367346,4.0,Lovebars,37i9dQZEVXbJUPkgaWZcWG,album,37uJcI0dW70M5Hbg1WearN,5dXlc7MnpaTeUIsHLVe3n4,False,68,italy,183,2,46,Coez,2079114,69,-1.0958623360244486,-1.3488925202594684,0.1966791966758216,0.9875658205142783,-0.5887773307539093,-0.45553130530061414,0
6gs7AIeuNkpktUbwZcES2Y,0.733,0.65,7.0,-5.866,0.0,0.0568,0.247,0.0,0.121,0.306,140.171,181714.0,4.0,Un milione di volte (feat. Sfera Ebbasta),37i9dQZEVXbJUPkgaWZcWG,album,4oUqxRcUDEwAPqpYgOYuUG,2K5nCggbhSZ00YCYP5qkZS,True,75,italy,184,2,24,Shiva,1667223,74,-1.0958623360244486,-1.3488925202594684,0.1966791966758216,0.9875658205142783,-0.5887773307539093,-0.45553130530061414,0
1CVw4Qr8LTapyiovASUpff,0.895,0.46,8.0,-6.452,1.0,0.0936,0.0322,0.0,0.146,0.294,139.893,189500.0,4.0,Syrup,37i9dQZEVXbJUPkgaWZcWG,single,5S1n1Vxz7yyKPhwGzy2d37,2K5nCggbhSZ00YCYP5qkZS,True,76,italy,184,1,1,Shiva,1667223,74,-1.0958623360244486,-1.3488925202594684,0.1966791966758216,0.9875658205142783,-0.5887773307539093,-0.45553130530061414,0
4tKBEzm5jPrV4b1GYZnN2P,0.679,0.792,4.0,-6.795,0.0,0.0594,0.228,0.0,0.267,0.681,114.26,295649.0,3.0,يا ابن الأوادم,37i9dQZEVXbO839WGRmpu1,album,3wewNeaWmRu0BLcxGdBinQ,2RxCv6j8Wu2rYbmtOBvg6F,False,40,saudi_arabia,157,1,44,Abdul Majeed Abdullah,1497597,49,-1.0958623360244486,-1.3488925202594684,0.1966791966758216,0.9875658205142783,-0.5887773307539093,-0.45553130530061414,0
4sl3IoHskl2Kbdy27gZ4yn,0.811,0.649,6.0,-5.089,1.0,0.111,0.343,0.0,0.121,0.756,96.076,122500.0,4.0,Una Foto,37i9dQZEVXbKPTKrnFPD0G,single,68oJKya0ABvKQkx5Zx0KXi,2IKdK6PbitvCiXt1t2bPU6,False,72,argentina,184,1,29,Mesita,256642,63,-1.0958623360244486,-1.3488925202594684,0.1966791966758216,0.9875658205142783,-0.5887773307539093,-0.45553130530061414,0
3WndNMJo029mMO64l9hGFm,0.623,0.636,4.0,-4.36,0.0,0.431,0.30000000000000004,0.0,0.106,0.441,146.286,150829.0,3.0,Dale Mecha,37i9dQZEVXbKPTKrnFPD0G,single,6EsqgjhvRGp1aIivu7ck8F,2IKdK6PbitvCiXt1t2bPU6,False,77,argentina,184,1,34,Mesita,256642,63,-1.0958623360244486,-1.3488925202594684,0.1966791966758216,0.9875658205142783,-0.5887773307539093,-0.45553130530061414,0
5R9zmvswQj0SRJ1XM0yTzU,0.811,0.706,9.0,-6.664,1.0,0.0429,0.000216,0.34900000000000003,0.0551,0.581,113.014,242155.0,4.0,Ngilele E Hotel,37i9dQZEVXbJV3H3OfCN1z,single,2MfdD5QI4AJFZvXuouNTDS,5IVpGXuroRfHuHKd7SSARS,False,55,south_africa,184,1,16,Killorbeezbeatz,11489,38,-1.0958623360244486,-1.3488925202594684,0.1966791966758216,0.9875658205142783,-0.5887773307539093,-0.45553130530061414,0
2LawezPeJhN4AWuSB0GtAU,0.741,0.6970000000000001,0.0,-7.028,1.0,0.027700000000000002,0.0664,2.28e-05,0.133,0.774,116.109,160133.0,4.0,Have You Ever Seen The Rain,37i9dQZEVXbIWlLQoMVEFp,album,372cMadhAGlNuDnc8TssqF,3IYUhFvPQItj6xySrBmZkd,False,87,new_zealand,183,1,40,Creedence Clearwater Revival,6101805,78,1.3434093069963151,0.39184224000382256,0.08039655748053207,-0.5313688189443406,-0.6151521395758569,-0.587416778804665,2
6yt46G7lWn0oC2FEZZDsi6,0.294,0.603,5.0,-5.711,0.0,0.0448,0.0007639999999999999,0.93,0.649,0.137,158.022,123333.0,4.0,Psycho Dreams (Sped Up),37i9dQZEVXbLRLeF2cVSaP,single,37mwjcyGBEk4D3BGL0MKfO,6hKH8NJ9tDDqDEOWtiUntb,False,76,belarus,184,2,39,Kill Eva,13074,58,1.3434093069963151,0.39184224000382256,0.08039655748053207,-0.5313688189443406,-0.6151521395758569,-0.587416778804665,2
6yt46G7lWn0oC2FEZZDsi6,0.294,0.603,5.0,-5.711,0.0,0.0448,0.0007639999999999999,0.93,0.649,0.137,158.022,123333.0,4.0,Psycho Dreams (Sped Up),37i9dQZEVXbNcoJZ65xktI,single,37mwjcyGBEk4D3BGL0MKfO,6hKH8NJ9tDDqDEOWtiUntb,False,76,ukraine,184,2,45,Kill Eva,13074,58,1.3434093069963151,0.39184224000382256,0.08039655748053207,-0.5313688189443406,-0.6151521395758569,-0.587416778804665,2
6xp1u6ZEHXX8DxJIFFrVoP,0.644,0.879,6.0,-5.204,0.0,0.0761,0.00423,6.91e-06,0.28600000000000003,0.808,126.935,131000.0,4.0,Little Things x Gypsy Woman - L BEATS MASHUP,37i9dQZEVXbK4BFAukDzj3,single,052c03LAr2euUtLKgvOKae,1CoZyIx7UvdxT5c8UkMzHd,False,81,netherlands,181,1,47,Jorja Smith,3247602,72,-0.8164157636305436,0.33804124957493686,-1.607625056121301,0.8564773830675404,-0.29396742553410643,1.100935701002955,0
47dZKuQLD7ubcY0TT0Q04x,0.256,0.368,7.0,-12.215,0.0,0.0376,0.652,0.000609,0.153,0.219,145.531,199328.0,4.0,3atma,37i9dQZEVXbMy2EcFg5F9m,single,0BDmbzmtap74a1IbNieQr1,0OUma98suuyyJqFHtjX5oU,False,60,egypt,184,2,16,El Waili,255310,53,0.7572688424615565,-1.2667802085797302,0.4075266145349334,5.399814998055362,1.9001280936955955,0.28005493534699355,0
2LlOeW5rVcvl3QcPNPcDus,0.603,0.441,9.0,-8.178,1.0,0.051800000000000006,0.6920000000000001,1.46e-06,0.105,0.167,136.137,225313.0,4.0,Always,37i9dQZEVXbJVKdmjH0pON,album,7ivbFszr1TbVadj89BIy1y,20wkVLutqVOYrc0kxFs7rA,True,83,philippines,183,1,26,Daniel Caesar,4514777,79,1.9764189131570724,0.129229026615659,0.31680673632616335,0.033722776971961986,-0.6019873705275502,-0.49073188714976007,2
3YCtgIn37ssc8PQmw6WLC5,0.724,0.708,4.0,-5.868,0.0,0.0424,0.107,0.0,0.153,0.19,93.985,158298.0,4.0,"MARATON - From ""Haita De Acțiune"" The Movie",37i9dQZEVXbMeCoUmQDLUW,single,5lp3Xg2wFExOHdVP05qM6L,040gmk9Wd9sKXx199imiSM,True,56,romania,184,1,21,M.G.L.,106693,53,-0.32372560940153056,-0.9603958616896588,1.0998870252789001,0.4217973931713799,-1.311560975954605,1.1950255010502642,0
5h1Zucrq9PfrPdMBryoTW5,0.804,0.7020000000000001,8.0,-6.583,1.0,0.0821,0.23700000000000002,0.0,0.252,0.546,130.075,145846.0,4.0,CONTACT FATAL 2,37i9dQZEVXbMeCoUmQDLUW,single,4xPeqymbeBMtRyYntgUQ8n,040gmk9Wd9sKXx199imiSM,True,54,romania,184,1,26,M.G.L.,106693,53,-0.32372560940153056,-0.9603958616896588,1.0998870252789001,0.4217973931713799,-1.311560975954605,1.1950255010502642,0
2cqyU75B4rXPHlU2X6WLCI,0.323,0.614,11.0,-7.854,1.0,0.10200000000000001,0.11,0.0,0.138,0.202,89.609,184606.0,3.0,Natten blir till dag,37i9dQZEVXbKVvfnL1Us06,single,3AqAKMOt7dNZqbvPAhYzbZ,6RJXSfbIkEMoCJ8GAg2dVO,False,67,sweden,184,1,21,Victor Leksell,145755,63,-0.6686691791632632,1.8705181451775827,1.1185630841251268,-1.3646133357442214,3.2872110749280345,0.8185676387475807,1
6HuNgzEw9b4tDcSDCQBS1O,0.676,0.47000000000000003,7.0,-9.238,1.0,0.0335,0.323,0.00045799999999999997,0.123,0.155,105.985,147880.0,4.0,Fånga mig när jag faller,37i9dQZEVXbKVvfnL1Us06,single,4NsssUJj3cxavJQDU8axoG,6RJXSfbIkEMoCJ8GAg2dVO,False,67,sweden,184,1,22,Victor Leksell,145755,63,1.0503066598889474,-0.2220498407531189,-0.250641507487318,-0.0162070194717653,-0.05376787310011776,0.10799710706448594,2
3xPsqMJQNM14OrawTBiK4G,0.833,0.507,7.0,-6.95,1.0,0.0413,0.191,0.0,0.0854,0.483,111.031,165046.0,4.0,Din låt,37i9dQZEVXbKVvfnL1Us06,single,02kiu1rc2gbB4gAEtPWqi7,6RJXSfbIkEMoCJ8GAg2dVO,False,65,sweden,184,2,41,Victor Leksell,145755,63,-0.5807618212030936,0.588491180620314,0.8076833934001284,-0.7658739865065305,1.6268863900912498,1.322676517639637,1
2GEuZRsMwllbjBFpdOOBAx,0.578,0.324,0.0,-8.977,1.0,0.0369,0.6950000000000001,0.0,0.126,0.302,157.788,186456.0,4.0,Vas-y (Ga Maar),37i9dQZEVXbK4BFAukDzj3,single,1ccTvU8Sgr65nVyIUs9ifV,77IW5ZK1smDQYYKDCQugXh,False,68,netherlands,184,2,11,Suzan & Freek,511025,62,0.47978639002011214,0.4298143710691985,2.560706979202703,-0.17257155779032676,-0.9408830771775673,1.7450468910078822,1
0USeB0Tykai3QZj5YAUclG,0.37,0.322,7.0,-9.137,1.0,0.0466,0.666,0.0,0.11,0.0966,129.865,244107.0,4.0,眼淚記得你 - 電影《想見你》主題曲,37i9dQZEVXbMVY2FDHm6NN,single,34b13gZHKmAMzg1uqviOxg,4XKp9GFAQfsh2NflSRnHQi,False,65,taiwan,184,1,19,Shi Shi,153589,52,-0.41863593580342306,0.6010669188897855,-0.6554998071339337,-0.14344364398688825,-0.17938421461467494,-0.8289439876937738,0
6d9s0vEuwplNtUGzch47Od,0.726,0.628,7.0,-8.742,1.0,0.0903,0.5690000000000001,6.33e-05,0.192,0.9430000000000001,154.081,121198.0,4.0,leve,37i9dQZEVXbLWYFZ5CkSvr,album,2lfr1tJAGLtJVuWPFhzVcq,7GgWpPrcNYH90st7I3nJtv,True,62,norway,183,1,48,Ballinciaga,108006,55,-0.03873190977418149,0.24636541613651294,-1.590222453905337,0.4115559118712108,-0.04972540578156247,-0.25192785434511034,0
29n9av2AJlYDHtqfuv0X04,0.763,0.919,4.0,-4.041,0.0,0.112,0.132,3.74e-05,0.0917,0.488,134.918,200107.0,4.0,La street,37i9dQZEVXbNM8vS9cIqAG,album,0waAfKYTW2g5VAsmbPDbjP,3IW7ScrzXmPvZhB27hmfgy,True,70,morocco,184,2,48,Jul,8261772,80,-2.0108632334557828,1.5314725604680988,0.5134396340909932,0.0146439339967168,-0.4894361711594944,-0.14365849035963016,1
4DXxwYUmOfpVk0RU8oZw1M,0.611,0.578,0.0,-8.521,0.0,0.033800000000000004,0.281,0.0,0.108,0.431,101.962,158102.0,4.0,Delilah,37i9dQZEVXbLWYFZ5CkSvr,album,272tAO2vDpKaaD1FjHTeRY,3GIadM69XShFZNB3gP67Td,False,60,norway,184,2,41,Emma Steinbakken,63467,64,-1.0718059336204235,0.11431409215727982,-1.0762932131777472,0.3762087918700006,-0.27321715736395097,-0.11339173806587673,0
0XzWcSh30W1H1o4ZiyI90j,0.443,0.438,6.0,-9.78,1.0,0.027600000000000003,0.246,5.18e-05,0.116,0.148,90.012,212962.0,3.0,Floden,37i9dQZEVXbLWYFZ5CkSvr,album,272tAO2vDpKaaD1FjHTeRY,3GIadM69XShFZNB3gP67Td,False,61,norway,184,2,24,Emma Steinbakken,63467,64,0.8818394581534468,1.3348655487390644,1.4830586450740328,-0.6693264196927696,-1.100193720123808,-1.273892435605155,1
4rKQ8daoK0aklVptea8A9E,0.801,0.801,0.0,-5.369,1.0,0.1,0.406,0.0,0.134,0.663,110.029,188088.0,4.0,EL TONTO,37i9dQZEVXbJwoKy8qKpHG,album,27fFLYwlXF1x8n1ixpFbFH,3bvfu2KAve4lPHrhEFDZna,False,78,spain,183,2,20,Lola Indigo,1031658,70,0.3107220561727313,-0.5556587411238237,0.618845197586828,-0.09673756210726842,-1.8147594435515808,0.23575892797795645,0
44GSjYhBxuuKx0ikN5Dmag,0.404,0.365,10.0,-8.057,0.0,0.0364,0.8220000000000001,0.0,0.659,0.452,93.995,287141.0,4.0,יהיה טוב & מים שקופים,37i9dQZEVXbJ5J1TrbkAF9,single,2EXKJU0fNDfuFSTCea3xCl,1IAEef07H0fd9aA8aUHUlL,False,59,israel,184,2,4,Omer Adam,1088887,60,0.7101436600313573,1.0644444199433951,-0.8682588239273658,0.4172131318859466,0.6766138802924336,-0.9106757694050592,1
2KBtuxA73fMKyj37wr1XKM,0.636,0.41600000000000004,1.0,-8.602,0.0,0.042,0.871,4.87e-06,0.0896,0.518,87.914,237968.0,4.0,סטלות,37i9dQZEVXbJ5J1TrbkAF9,single,3zSwmJLTtkEFvtbQP9zeCn,1IAEef07H0fd9aA8aUHUlL,False,56,israel,184,1,14,Omer Adam,1088887,60,3.2480421298356226,2.201382744147971,0.16470752441246628,1.2474771027664722,0.7912082393556883,-1.5384647872276924,2
3Q6d64XJr20cHQtRd07YGj,0.665,0.553,8.0,-7.793,0.0,0.037200000000000004,0.771,0.0,0.374,0.676,139.944,214000.0,4.0,סיגליות,37i9dQZEVXbJ5J1TrbkAF9,album,1wkBFAYxB3n1hriR7rAZlT,1IAEef07H0fd9aA8aUHUlL,False,56,israel,184,2,45,Omer Adam,1088887,60,-1.4875416082373087,-0.015260809354253353,0.9381102787964126,-0.5279025066766747,-0.829009218358211,-0.7328042076658232,0
0qCPD6ilr9nXkI4KVZgcns,0.7030000000000001,0.429,8.0,-9.076,1.0,0.0308,0.783,1.48e-06,0.113,0.41600000000000004,129.034,220650.0,4.0,Abcdario,37i9dQZEVXbJHSzlHx2ZJU,single,7BgImTrFzm2nQQW59IeFGD,1gJdf4Yybu4X5A2xYV3NMV,False,85,guatemala,184,2,40,Eden Muñoz,619898,77,-0.49887222520450614,0.554130208722732,-0.18088538731630174,-0.21372224366572726,0.5982863666804202,-1.1685596320844782,0
0qCPD6ilr9nXkI4KVZgcns,0.7030000000000001,0.429,8.0,-9.076,1.0,0.0308,0.783,1.48e-06,0.113,0.41600000000000004,129.034,220650.0,4.0,Abcdario,37i9dQZEVXbKUoIkUXteF6,single,7BgImTrFzm2nQQW59IeFGD,1gJdf4Yybu4X5A2xYV3NMV,False,85,mexico,184,2,34,Eden Muñoz,619898,77,0.7741328791389569,-0.766818856758021,-2.5229407708761853,0.7875525835312888,-0.7125451264657019,3.3846616776090177,0
4YUgS4PGLSBI6sbKUxaD3D,0.643,0.833,6.0,-4.109,1.0,0.1,0.188,2.4100000000000002e-06,0.339,0.216,139.941,159316.0,4.0,0800 HEAVEN,37i9dQZEVXbK4BFAukDzj3,single,40izf85UJ64znlhMKw2a6r,2gduEC76ry33RVurAvT05p,False,56,netherlands,2,3,30,Nathan Dawe,94023,66,-0.9874514132845164,0.056010461209185,-0.4102184947408131,0.7040539494859819,-0.7529732482638445,-0.20097060239768558,0
3xee23Fj4m6DVu9UrWX5Up,0.857,0.666,11.0,-3.5700000000000003,0.0,0.0738,0.0425,0.0,0.248,0.759,122.045,180184.0,4.0,Ci pensiamo domani,37i9dQZEVXbJUPkgaWZcWG,single,4mDNlXka14q7OXt8nwzylf,1A6HBLulvBFzNtlMb7b08f,False,77,italy,182,1,15,Angelina Mango,72783,59,-0.6841753993594702,-1.4007003238574764,-1.5634782512521443,0.5349690353476939,-0.726737317289507,0.6292395340851367,0
6mKrkIikIDiBRC9ZqjbeNl,0.485,0.546,10.0,-11.66,0.0,0.295,0.782,0.000122,0.07680000000000001,0.777,82.061,112000.0,3.0,BREDA,37i9dQZEVXbNM8vS9cIqAG,single,6tuj2U86XeDObr6qayHusm,7ggM69yllqpMykcU8Tror4,True,55,morocco,184,1,33,Inkonnu,1083497,50,-0.9333511945413647,1.0557939163303263,0.3125408310308975,0.03819641833602864,-0.43808232932608704,1.484359003275114,1
5S8zFPQ3KIlF2y9Kt8mRhg,0.8150000000000001,0.733,0.0,-5.5760000000000005,1.0,0.101,0.0488,1.6999999999999998e-06,0.302,0.753,100.037,183400.0,4.0,¿Cuál Es Su Nombre?,37i9dQZEVXbLJ0paT1JkgZ,single,3bI6icwZp7moS4MgaKRkuj,11HepfI1lj6KJHj651rZhM,True,67,chile,183,3,9,Lucky Brown,124001,64,-0.29880952458031645,-0.4666603679745375,-0.28436378814505164,0.3926395892683944,-0.5688843137461337,-0.9571272788961713,0
7D3Be8tkPLMzWKohmi63hb,0.587,0.738,2.0,-6.356,1.0,0.0487,0.089,0.0,0.203,0.667,101.492,164724.0,4.0,Me Veo Rico,37i9dQZEVXbLJ0paT1JkgZ,single,3BmMCU5KM1F53Y8v6JGT2G,11HepfI1lj6KJHj651rZhM,True,70,chile,183,3,43,Lucky Brown,124001,64,-0.29880952458031645,-0.4666603679745375,-0.28436378814505164,0.3926395892683944,-0.5688843137461337,-0.9571272788961713,0
5fhQl8OA678cElLUhnM9oE,0.546,0.643,0.0,-6.647,0.0,0.055900000000000005,0.607,0.0008700000000000001,0.155,0.431,94.851,217818.0,4.0,硝子窓,37i9dQZEVXbKqiTGXuCOsB,single,0RjjIsZlBkbjOZr6nuEdkG,6wxfx1yhyqjCPYwwxJktR2,False,67,japan,184,1,25,King Gnu,2920188,70,0.08762024344532209,0.8550690502346789,-0.822504302976047,0.18215403865553373,-0.22819997193184619,-0.9196240924082653,0
0GWNtMohuYUEHVZ40tcnHF,0.5660000000000001,0.85,6.0,-4.431,0.0,0.0599,0.0663,0.0,0.319,0.722,117.048,238987.0,4.0,SPECIALZ,37i9dQZEVXbKqiTGXuCOsB,single,16Wxo6FKPXPzU9IApZfdlc,6wxfx1yhyqjCPYwwxJktR2,False,82,japan,184,1,3,King Gnu,2920188,70,0.0753740371047764,-2.1554171104546582,1.2918303944679537,0.03094052609964895,-0.6836369907059849,1.1029274499217567,0
0GWNtMohuYUEHVZ40tcnHF,0.5660000000000001,0.85,6.0,-4.431,0.0,0.0599,0.0663,0.0,0.319,0.722,117.048,238987.0,4.0,SPECIALZ,37i9dQZEVXbMVY2FDHm6NN,single,16Wxo6FKPXPzU9IApZfdlc,6wxfx1yhyqjCPYwwxJktR2,False,82,taiwan,184,1,13,King Gnu,2920188,70,-2.094430353713242,1.4528696856710681,-0.4072369591607758,0.431133942900794,0.23688698396604566,1.6790479813266244,1
31cCZp9vkWAeyCQimckXIl,0.903,0.74,0.0,-6.819,0.0,0.08610000000000001,0.0509,0.759,0.08270000000000001,0.733,115.033,198261.0,4.0,Nemusim nic,37i9dQZEVXbLKI6MPixefZ,single,7B5Vx6Nw9ojdx6xSRWICck,1bpca6RQE5kp92pIwPMBE8,False,60,czech_republic,183,1,35,Ben Cristovao,371532,58,2.7982426748884546,-0.9371132470010733,0.739600943993255,0.0260981955810596,-0.5845473975650194,-0.1970617360486583,2
34tsYM5Z3g9dvrwLjQKDtr,0.8180000000000001,0.5760000000000001,1.0,-11.219,0.0,0.0528,0.0046300000000000004,0.07010000000000001,0.053200000000000004,0.542,112.999,414386.0,4.0,Isgubhu,37i9dQZEVXbJV3H3OfCN1z,single,6knBCE7dRT9DJochGox4f7,46R9PUVbIOMjSUtMsQZbQq,False,58,south_africa,183,3,22,Sam Deep,151501,48,2.5490730059383777,1.3506958608755948,2.194012994032893,-0.6902726924449232,-1.0532164262869876,1.1718352868911213,2
5SjrCoaMIUauMrOZG2CUnq,0.8280000000000001,0.536,11.0,-13.356,0.0,0.0526,0.011300000000000001,0.152,0.0492,0.319,112.019,378265.0,4.0,iMpumelelo,37i9dQZEVXbJV3H3OfCN1z,single,600f0AtpknH8u1xPwPs7JE,46R9PUVbIOMjSUtMsQZbQq,False,62,south_africa,183,3,20,Sam Deep,151501,48,0.28482370850268773,-0.014738746038481085,-1.2337279859859838,-0.04166619025502882,0.1046730810632507,-0.3932566269567927,0
6pIciAIov7TP5Zj4PTN9rc,0.836,0.879,7.0,-5.187,0.0,0.043300000000000005,0.41600000000000004,0.34900000000000003,0.108,0.729,112.035,174830.0,4.0,Tiki Taka,37i9dQZEVXbKQ1ogMOyW9N,album,0fYC25oqs9YmPIa3V09feB,5OLkn5GT6EcMuJzjwgvQnu,False,68,france,183,1,40,Vacra,38864,64,0.28482370850268773,-0.014738746038481085,-1.2337279859859838,-0.04166619025502882,0.1046730810632507,-0.3932566269567927,0
6SITe0StjnWHjyNOVzyJTX,0.643,0.509,4.0,-7.405,1.0,0.0329,0.8300000000000001,0.0,0.08120000000000001,0.401,115.997,218073.0,4.0,Trauma,37i9dQZEVXbIZK8aUquyx8,single,6H3lJJCLJjrKAKfm7KaE3Z,21delmj7yVs6NDL6o1CPbk,False,79,indonesia,183,2,19,Aan Story,5293,61,-0.3671635954784756,1.4443616704729627,-0.055713433008131884,-0.5820685528386969,0.4208638816580967,-0.6175131037843098,1
6SITe0StjnWHjyNOVzyJTX,0.643,0.509,4.0,-7.405,1.0,0.0329,0.8300000000000001,0.0,0.08120000000000001,0.401,115.997,218073.0,4.0,Trauma,37i9dQZEVXbKcS4rq3mEhp,single,6H3lJJCLJjrKAKfm7KaE3Z,21delmj7yVs6NDL6o1CPbk,False,79,malaysia,183,2,44,Aan Story,5293,61,0.5549238743466728,-0.8719331997989127,2.3841142365506443,-1.9255731047023583,1.619759334138125,-0.5239900576437894,0
4D1k6x4MXTaSnljSvAXhaf,0.735,0.778,11.0,-3.23,1.0,0.0487,0.0010500000000000002,0.025,0.09230000000000001,0.278,126.091,127742.0,4.0,GMFU (w/ 6arelyhuman),37i9dQZEVXbLeBcWrdps2V,single,0BkF8h20ihtHhQrvhg7b4E,7ITMCzIU9uII8gwRg8JAhc,True,86,kazakhstan,183,2,40,Odetari,1128708,80,-1.1478379863820622,1.2189266082463373,1.3527812623193811,-0.22733457887761405,0.03600389798992359,0.5433955710643579,1
4D1k6x4MXTaSnljSvAXhaf,0.735,0.778,11.0,-3.23,1.0,0.0487,0.0010500000000000002,0.025,0.09230000000000001,0.278,126.091,127742.0,4.0,GMFU (w/ 6arelyhuman),37i9dQZEVXbNcoJZ65xktI,single,0BkF8h20ihtHhQrvhg7b4E,7ITMCzIU9uII8gwRg8JAhc,True,86,ukraine,183,2,22,Odetari,1128708,80,-1.1478379863820622,1.2189266082463373,1.3527812623193811,-0.22733457887761405,0.03600389798992359,0.5433955710643579,1
74xfr2lyWfi2qZjWtqovBg,0.556,0.674,2.0,-5.518,1.0,0.363,0.20700000000000002,0.0,0.296,0.447,208.066,121220.0,4.0,RID MIG SOM EN DALAHÄST,37i9dQZEVXbKVvfnL1Us06,album,27PgcVTjOkYNS3Y48VtyeA,3loTvAld5Tpk5aSNbboGpj,False,72,sweden,184,2,36,Rasmus Gozzi,69764,65,0.7141704771172082,-1.0049478227348165,-0.9100639974313434,0.2728826386297194,-0.2782125020868366,-0.33726984900782075,0
1tOSNNkVKi3AXyHqGsx8kR,0.657,0.903,6.0,-4.974,0.0,0.0863,0.0413,8.96e-05,0.369,0.526,160.026,148000.0,4.0,SKEVA BIL,37i9dQZEVXbKVvfnL1Us06,single,30I1erayJvUxp9pPEZSGRb,3loTvAld5Tpk5aSNbboGpj,False,57,sweden,184,3,46,Rasmus Gozzi,69764,65,1.012839621501172,-1.2594466836396252,1.7076082138060564,-0.8744573656266431,-0.09693760892646147,-0.06668325351531292,2
1Rl4O8fqcMTBN8o2rilFBL,0.6980000000000001,0.848,0.0,-5.9510000000000005,1.0,0.0408,0.097,1.6e-06,0.07250000000000001,0.6890000000000001,105.081,121714.0,4.0,RAGGARBILAR (WARRA WARRA),37i9dQZEVXbKVvfnL1Us06,single,25wtWAZwZCTg3qIIhasZXh,3loTvAld5Tpk5aSNbboGpj,False,69,sweden,184,3,15,Rasmus Gozzi,69764,65,3.0165098184494417,0.9674249717213047,0.48010889578383403,-1.2914722070585836,0.9334570536140239,-0.5861684222689323,2
4PA1wK0leCjmRZlP5dQ8Lv,0.715,0.642,10.0,-7.492,0.0,0.051500000000000004,0.0687,0.0,0.09970000000000001,0.169,105.964,191321.0,4.0,El Cielo,37i9dQZEVXbL1Fl8vdBUba,single,6xEYRYXMWfcC7xLOU10O3f,51XrH5fQP2oIQynuKxSWcW,True,88,colombia,184,3,10,Sky Rompiendo,73169,71,3.0165098184494417,0.9674249717213047,0.48010889578383403,-1.2914722070585836,0.9334570536140239,-0.5861684222689323,2
4PA1wK0leCjmRZlP5dQ8Lv,0.715,0.642,10.0,-7.492,0.0,0.051500000000000004,0.0687,0.0,0.09970000000000001,0.169,105.964,191321.0,4.0,El Cielo,37i9dQZEVXbMPoK06pe7d6,single,6xEYRYXMWfcC7xLOU10O3f,51XrH5fQP2oIQynuKxSWcW,True,88,dominican_republic,184,3,31,Sky Rompiendo,73169,71,3.0165098184494417,0.9674249717213047,0.48010889578383403,-1.2914722070585836,0.9334570536140239,-0.5861684222689323,2
4PA1wK0leCjmRZlP5dQ8Lv,0.715,0.642,10.0,-7.492,0.0,0.051500000000000004,0.0687,0.0,0.09970000000000001,0.169,105.964,191321.0,4.0,El Cielo,37i9dQZEVXbJPVQvqZqpcM,single,6xEYRYXMWfcC7xLOU10O3f,51XrH5fQP2oIQynuKxSWcW,True,88,ecuador,184,3,27,Sky Rompiendo,73169,71,3.0165098184494417,0.9674249717213047,0.48010889578383403,-1.2914722070585836,0.9334570536140239,-0.5861684222689323,2
4PA1wK0leCjmRZlP5dQ8Lv,0.715,0.642,10.0,-7.492,0.0,0.051500000000000004,0.0687,0.0,0.09970000000000001,0.169,105.964,191321.0,4.0,El Cielo,37i9dQZEVXbNSiWnkYnziz,single,6xEYRYXMWfcC7xLOU10O3f,51XrH5fQP2oIQynuKxSWcW,True,88,panama,184,3,22,Sky Rompiendo,73169,71,3.0165098184494417,0.9674249717213047,0.48010889578383403,-1.2914722070585836,0.9334570536140239,-0.5861684222689323,2
4PA1wK0leCjmRZlP5dQ8Lv,0.715,0.642,10.0,-7.492,0.0,0.051500000000000004,0.0687,0.0,0.09970000000000001,0.169,105.964,191321.0,4.0,El Cielo,37i9dQZEVXbMGcjiWgg253,single,6xEYRYXMWfcC7xLOU10O3f,51XrH5fQP2oIQynuKxSWcW,True,88,peru,184,3,38,Sky Rompiendo,73169,71,1.2965861306167332,-2.02730829004079,-0.27010674533075557,0.21706913284070384,-1.6557207410657404,1.3048258819145218,2
4PA1wK0leCjmRZlP5dQ8Lv,0.715,0.642,10.0,-7.492,0.0,0.051500000000000004,0.0687,0.0,0.09970000000000001,0.169,105.964,191321.0,4.0,El Cielo,37i9dQZEVXbJwoKy8qKpHG,single,6xEYRYXMWfcC7xLOU10O3f,51XrH5fQP2oIQynuKxSWcW,True,88,spain,184,3,18,Sky Rompiendo,73169,71,-0.7744563940804572,-0.23845679858423385,-0.3567491529011414,0.10936744189873746,-0.4512049329320211,0.128841758547499,0
